number,date,title,url,pdf
WHA9.34,1956,"Future policy on financial support to the Council for International Organizations of Medical Sciences (‎CIOMS)‎
﻿",https://apps.who.int/iris/handle/10665/88413,/iris/bitstream/handle/10665/88413/WHA9.34_eng.pdf?sequence=1&isAllowed=y
WHA9.37,1956,"Approval of host agreement with the government of Denmark concerning the Regional Office for Europe
﻿",https://apps.who.int/iris/handle/10665/88417,/iris/bitstream/handle/10665/88417/WHA9.37_eng.pdf?sequence=1&isAllowed=y
WHA9.18,1956,"Status of collection of annual contributions and of advances to the working capital fund
﻿",https://apps.who.int/iris/handle/10665/88389,/iris/bitstream/handle/10665/88389/WHA9.18_eng.pdf?sequence=1&isAllowed=y
-,1956,"Ninth World Health Assembly, Geneva, 8--25 May 1956: resolutions and decisions: plenary meetings: verbatim records: committees: minutes and reports: annexes
﻿",https://apps.who.int/iris/handle/10665/85678,/iris/bitstream/handle/10665/85678/Official_record71_eng.pdf?sequence=1&isAllowed=y
WHA9.58,1956,"Planning for the 1957 Technical Assistance Programme
﻿",https://apps.who.int/iris/handle/10665/88449,/iris/bitstream/handle/10665/88449/WHA9.58_eng.pdf?sequence=1&isAllowed=y
WHA9.20,1956,"Sessions of regional committees away from regional headquarters
﻿",https://apps.who.int/iris/handle/10665/88391,/iris/bitstream/handle/10665/88391/WHA9.20_eng.pdf?sequence=1&isAllowed=y
WHA9.11,1956,"Election of members entitled to designate a person to serve on the Executive Board
﻿",https://apps.who.int/iris/handle/10665/88382,/iris/bitstream/handle/10665/88382/WHA9.11_eng.pdf?sequence=3&isAllowed=y
WHA9.8,1956,"Admission of Sierra Leone as an associate member
﻿",https://apps.who.int/iris/handle/10665/88379,/iris/bitstream/handle/10665/88379/WHA9.8_eng.pdf?sequence=2&isAllowed=y
WHA9.36,1956,"Place of meeting of the tenth World Health Assembly
﻿",https://apps.who.int/iris/handle/10665/88416,/iris/bitstream/handle/10665/88416/WHA9.36_eng.pdf?sequence=1&isAllowed=y
WHA9.32,1956,"Effective working budget and budget level for 1957
﻿",https://apps.who.int/iris/handle/10665/88410,/iris/bitstream/handle/10665/88410/WHA9.32_eng.pdf?sequence=1&isAllowed=y
WHA9.13,1956,"Publications revolving fund
﻿",https://apps.who.int/iris/handle/10665/88384,/iris/bitstream/handle/10665/88384/WHA9.13_eng.pdf?sequence=1&isAllowed=y
WHA9.48,1956,"Additional regulations of 23 May 1956 amending the International Sanitary Regulations with respect to the sanitary control of pilgrim traffic
﻿",https://apps.who.int/iris/handle/10665/88432,/iris/bitstream/handle/10665/88432/WHA9.48_eng.pdf?sequence=1&isAllowed=y
WHA9.57,1956,"Legislative developments in the United Nations Expanded Programme of Technical Assistance
﻿",https://apps.who.int/iris/handle/10665/88448,/iris/bitstream/handle/10665/88448/WHA9.57_eng.pdf?sequence=1&isAllowed=y
WHA9.52,1956,"Rights and obligations of associate members and other territories in the World Health Assembly and Executive Board, and in the regional organizations
﻿",https://apps.who.int/iris/handle/10665/88438,/iris/bitstream/handle/10665/88438/WHA9.52_eng.pdf?sequence=1&isAllowed=y
WHA9.53,1956,"Implementation of resolution WHA7.33
﻿",https://apps.who.int/iris/handle/10665/88440,/iris/bitstream/handle/10665/88440/WHA9.53_eng.pdf?sequence=1&isAllowed=y
WHA9.39,1956,"Spanish text of the rules of procedure of the World Health Assembly
﻿",https://apps.who.int/iris/handle/10665/88419,/iris/bitstream/handle/10665/88419/WHA9.39_eng.pdf?sequence=1&isAllowed=y
WHA9.45,1956,"Inter-regional conference on leprosy control, 1958
﻿",https://apps.who.int/iris/handle/10665/88427,/iris/bitstream/handle/10665/88427/WHA9.45_eng.pdf?sequence=1&isAllowed=y
WHA9.40,1956,"Appointment of representatives to the WHO Pension Committee
﻿",https://apps.who.int/iris/handle/10665/88421,/iris/bitstream/handle/10665/88421/WHA9.40_eng.pdf?sequence=2&isAllowed=y
WHA9.59,1956,"Appropriation resolution for the financial year 1957
﻿",https://apps.who.int/iris/handle/10665/88450,/iris/bitstream/handle/10665/88450/WHA9.59_eng.pdf?sequence=1&isAllowed=y
WHA9.23,1956,"Correction of the French and Spanish texts of resolution WHA1.133
﻿",https://apps.who.int/iris/handle/10665/88394,/iris/bitstream/handle/10665/88394/WHA9.23_eng.pdf?sequence=1&isAllowed=y
WHA9.60,1956,"Progress and evaluation of production of typhoid, smallpox and triple diphtheria-pertussis-tetanus vaccines
﻿",https://apps.who.int/iris/handle/10665/88454,/iris/bitstream/handle/10665/88454/WHA9.60_eng.pdf?sequence=1&isAllowed=y
WHA9.61,1956,"Malaria eradication
﻿",https://apps.who.int/iris/handle/10665/88456,/iris/bitstream/handle/10665/88456/WHA9.61_eng.pdf?sequence=1&isAllowed=y
WHA9.9,1956,"Resumption by certain members of active participation in the World Health Organization
﻿",https://apps.who.int/iris/handle/10665/88380,/iris/bitstream/handle/10665/88380/WHA9.9_eng.pdf?sequence=1&isAllowed=y
WHA9.2,1956,"Terms of reference of the main committees
﻿",https://apps.who.int/iris/handle/10665/88373,/iris/bitstream/handle/10665/88373/WHA9.2_eng.pdf?sequence=1&isAllowed=y
WHA9.7,1956,"Admission of the Federation of Nigeria as an associate member
﻿",https://apps.who.int/iris/handle/10665/88378,/iris/bitstream/handle/10665/88378/WHA9.7_eng.pdf?sequence=1&isAllowed=y
WHA9.4,1956,"Admission of Sudan as a member
﻿",https://apps.who.int/iris/handle/10665/88375,/iris/bitstream/handle/10665/88375/WHA9.4_eng.pdf?sequence=1&isAllowed=y
WHA9.41,1956,"Annual report of the United Nations Joint Staff Pension Board
﻿",https://apps.who.int/iris/handle/10665/88422,/iris/bitstream/handle/10665/88422/WHA9.41_eng.pdf?sequence=1&isAllowed=y
WHA9.46,1956,"Third report of the Committee on International Quarantine
﻿",https://apps.who.int/iris/handle/10665/88429,/iris/bitstream/handle/10665/88429/WHA9.46_eng.pdf?sequence=1&isAllowed=y
WHA9.33,1956,"Fixation of minimum educational standards on an international basis for doctors
﻿",https://apps.who.int/iris/handle/10665/88412,/iris/bitstream/handle/10665/88412/WHA9.33_eng.pdf?sequence=2&isAllowed=y
WHA9.5,1956,"Admission of Tunisia as a member
﻿",https://apps.who.int/iris/handle/10665/88376,/iris/bitstream/handle/10665/88376/WHA9.5_eng.pdf?sequence=1&isAllowed=y
WHA9.14,1956,"Assessments of Austria, Burma and Ceylon
﻿",https://apps.who.int/iris/handle/10665/88385,/iris/bitstream/handle/10665/88385/WHA9.14_eng.pdf?sequence=1&isAllowed=y
WHA10.20,1957,"Relations with UNICEF
﻿",https://apps.who.int/iris/handle/10665/88619,/iris/bitstream/handle/10665/88619/WHA10.20_eng.pdf?sequence=1&isAllowed=y
WHA10.25,1957,"Review of World Health Organization agreements with other specialized agencies
﻿",https://apps.who.int/iris/handle/10665/88624,/iris/bitstream/handle/10665/88624/WHA10.25_eng.pdf?sequence=1&isAllowed=y
WHA10.14,1957,"Annual report of the Director-General for 1956
﻿",https://apps.who.int/iris/handle/10665/88613,/iris/bitstream/handle/10665/88613/WHA10.14_eng.pdf?sequence=1&isAllowed=y
WHA10.21,1957,"Peaceful uses of atomic energy
﻿",https://apps.who.int/iris/handle/10665/88620,/iris/bitstream/handle/10665/88620/WHA10.21_eng.pdf?sequence=1&isAllowed=y
WHA10.11,1957,"Working capital fund for 1958
﻿",https://apps.who.int/iris/handle/10665/88610,/iris/bitstream/handle/10665/88610/WHA10.11_eng.pdf?sequence=1&isAllowed=y
WHA10.38,1957,"Appropriation resolution for the financial year 1958
﻿",https://apps.who.int/iris/handle/10665/88637,/iris/bitstream/handle/10665/88637/WHA10.38_eng.pdf?sequence=1&isAllowed=y
WHA10.12,1957,"Special fund for improving national health services
﻿",https://apps.who.int/iris/handle/10665/88611,/iris/bitstream/handle/10665/88611/WHA10.12_eng.pdf?sequence=1&isAllowed=y
WHA10.16,1957,"Fourth report of the Committee on International Quarantine and reservations to the additional regulations of 23 May 1956 amending the International Sanitary Regulations
﻿",https://apps.who.int/iris/handle/10665/88615,/iris/bitstream/handle/10665/88615/WHA10.16_eng.pdf?sequence=1&isAllowed=y
WHA10.17,1957,"Health and vital statistics
﻿",https://apps.who.int/iris/handle/10665/88616,/iris/bitstream/handle/10665/88616/WHA10.17_eng.pdf?sequence=1&isAllowed=y
WHA10.7,1957,"Reimbursement of the working capital fund (‎supplementary estimates for 1957)‎
﻿",https://apps.who.int/iris/handle/10665/88606,/iris/bitstream/handle/10665/88606/WHA10.7_eng.pdf?sequence=1&isAllowed=y
WHA10.40,1957,"Decisions of United Nations organs and specialized agencies affecting WHO's activities
﻿",https://apps.who.int/iris/handle/10665/88639,/iris/bitstream/handle/10665/88639/WHA10.40_eng.pdf?sequence=2&isAllowed=y
WHA10.24,1957,"Rights and obligations of associate members and other territories in the World Health Assembly and the Executive Board and in the regional organizations
﻿",https://apps.who.int/iris/handle/10665/88623,/iris/bitstream/handle/10665/88623/WHA10.24_eng.pdf?sequence=2&isAllowed=y
WHA10.2,1957,"Terms of reference of the main committees
﻿",https://apps.who.int/iris/handle/10665/88601,/iris/bitstream/handle/10665/88601/WHA10.2_eng.pdf?sequence=1&isAllowed=y
WHA10.46,1957,"Appointment of representatives to the WHO Staff Pension Committee
﻿",https://apps.who.int/iris/handle/10665/88645,/iris/bitstream/handle/10665/88645/WHA10.46_eng.pdf?sequence=2&isAllowed=y
-,1957,"Tenth World Health Assembly, Geneva, 7-24 May 1957: resolutions and decisions: plenary meetings: verbatim records: committees: minutes and reports: annexes
﻿",https://apps.who.int/iris/handle/10665/85686,/iris/bitstream/handle/10665/85686/Official_record79_eng.pdf?sequence=1&isAllowed=y
WHA10.42,1957,"Celebration of the tenth anniversary of WHO
﻿",https://apps.who.int/iris/handle/10665/88641,/iris/bitstream/handle/10665/88641/WHA10.42_eng.pdf?sequence=1&isAllowed=y
WHA10.13,1957,"Appointment of external auditor for the years 1958-60
﻿",https://apps.who.int/iris/handle/10665/88612,/iris/bitstream/handle/10665/88612/WHA10.13_eng.pdf?sequence=1&isAllowed=y
WHA10.15,1957,"Effective working budget and budget level for 1958
﻿",https://apps.who.int/iris/handle/10665/88614,/iris/bitstream/handle/10665/88614/WHA10.15_eng.pdf?sequence=2&isAllowed=y
WHA10.43,1957,"Reimbursement of travel expenses of delegates attending the celebration of the tenth anniversary of WHO
﻿",https://apps.who.int/iris/handle/10665/88642,/iris/bitstream/handle/10665/88642/WHA10.43_eng.pdf?sequence=3&isAllowed=y
WHA10.41,1957,"Convention of the International Labour Organisation relating to the protection and integration of indigenous and other tribal and semi-tribal populations in independent countries
﻿",https://apps.who.int/iris/handle/10665/88640,/iris/bitstream/handle/10665/88640/WHA10.41_eng.pdf?sequence=1&isAllowed=y
WHA10.10,1957,"Scale of assessment for 1958
﻿",https://apps.who.int/iris/handle/10665/88609,/iris/bitstream/handle/10665/88609/WHA10.10_eng.pdf?sequence=1&isAllowed=y
WHA10.44,1957,"Amendments to the rules of procedure of the Health Assembly
﻿",https://apps.who.int/iris/handle/10665/88643,/iris/bitstream/handle/10665/88643/WHA10.44_eng.pdf?sequence=1&isAllowed=y
WHA10.47,1957,"Annual report of the United Nations Joint Staff Pension Fund
﻿",https://apps.who.int/iris/handle/10665/88646,/iris/bitstream/handle/10665/88646/WHA10.47_eng.pdf?sequence=1&isAllowed=y
WHA10.23,1957,"Publication of the Russian edition of the Chronicle
﻿",https://apps.who.int/iris/handle/10665/88622,/iris/bitstream/handle/10665/88622/WHA10.23_eng.pdf?sequence=1&isAllowed=y
WHA10.4,1957,"Use of the Russian language at World Health Assemblies
﻿",https://apps.who.int/iris/handle/10665/88603,/iris/bitstream/handle/10665/88603/WHA10.4_eng.pdf?sequence=1&isAllowed=y
WHA10.39,1957,"Participation by WHO in broad programmes of the United Nations and the specialized agencies in the social and economic fields
﻿",https://apps.who.int/iris/handle/10665/88638,/iris/bitstream/handle/10665/88638/WHA10.39_eng.pdf?sequence=1&isAllowed=y
WHA10.19,1957,"WHO participation in the Expanded Programme of Technical Assistance
﻿",https://apps.who.int/iris/handle/10665/88618,/iris/bitstream/handle/10665/88618/WHA10.19_eng.pdf?sequence=1&isAllowed=y
WHA10.45,1957,"Amendment to the rules of procedure for expert committees and their sub-committees
﻿",https://apps.who.int/iris/handle/10665/88644,/iris/bitstream/handle/10665/88644/WHA10.45_eng.pdf?sequence=1&isAllowed=y
WHA10.6,1957,"Financial report of WHO for 1956 and report of the external auditor
﻿",https://apps.who.int/iris/handle/10665/88605,/iris/bitstream/handle/10665/88605/WHA10.6_eng.pdf?sequence=1&isAllowed=y
WHA10.51,1957,"Place of the eleventh World Health Assembly
﻿",https://apps.who.int/iris/handle/10665/88650,/iris/bitstream/handle/10665/88650/WHA10.51_eng.pdf?sequence=1&isAllowed=y
WHA10.9,1957,"Assessment of Ghana
﻿",https://apps.who.int/iris/handle/10665/88608,/iris/bitstream/handle/10665/88608/WHA10.9_eng.pdf?sequence=1&isAllowed=y
WHA10.32,1957,"Malaria eradication
﻿",https://apps.who.int/iris/handle/10665/88631,/iris/bitstream/handle/10665/88631/WHA10.32_eng.pdf?sequence=1&isAllowed=y
WHA10.29,1957,"Criteria for provision of regional office accommodation
﻿",https://apps.who.int/iris/handle/10665/88628,/iris/bitstream/handle/10665/88628/WHA10.29_eng.pdf?sequence=1&isAllowed=y
WHA10.34,1957,"Technical discussions at the twelfth World Health Assembly
﻿",https://apps.who.int/iris/handle/10665/88633,/iris/bitstream/handle/10665/88633/WHA10.34_eng.pdf?sequence=1&isAllowed=y
WHA10.3,1957,"Award of the Léon Bernard Foundation medal and prize
﻿",https://apps.who.int/iris/handle/10665/88602,/iris/bitstream/handle/10665/88602/WHA10.3_eng.pdf?sequence=1&isAllowed=y
WHA10.22,1957,"Resumption by certain members of active participation in the World Health Organization
﻿",https://apps.who.int/iris/handle/10665/88621,/iris/bitstream/handle/10665/88621/WHA10.22_eng.pdf?sequence=1&isAllowed=y
WHA10.37,1957,"Progress in the evaluation and production of typhoid, smallpox and triple diphtheria-pertussis-tetanus vaccines
﻿",https://apps.who.int/iris/handle/10665/88636,/iris/bitstream/handle/10665/88636/WHA10.37_eng.pdf?sequence=1&isAllowed=y
WHA10.28,1957,"Accommodation for the Regional Office for the Western Pacific
﻿",https://apps.who.int/iris/handle/10665/88627,/iris/bitstream/handle/10665/88627/WHA10.28_eng.pdf?sequence=1&isAllowed=y
WHA10.18,1957,"Epidemiology of cancer
﻿",https://apps.who.int/iris/handle/10665/88617,/iris/bitstream/handle/10665/88617/WHA10.18_eng.pdf?sequence=1&isAllowed=y
WHA10.49,1957,"Review of salaries, allowances and benefits: region of the Americas
﻿",https://apps.who.int/iris/handle/10665/88648,/iris/bitstream/handle/10665/88648/WHA10.49_eng.pdf?sequence=1&isAllowed=y
WHA10.27,1957,"Assembly procedure for examining the programme, budget and ancillary administrative, financial and personnel matters
﻿",https://apps.who.int/iris/handle/10665/88626,/iris/bitstream/handle/10665/88626/WHA10.27_eng.pdf?sequence=1&isAllowed=y
WHA10.50,1957,"Co-ordination with and decisions of the United Nations and specialized agencies on administrative, financial and legal questions
﻿",https://apps.who.int/iris/handle/10665/88649,/iris/bitstream/handle/10665/88649/WHA10.50_eng.pdf?sequence=1&isAllowed=y
WHA10.48,1957,"Review of salaries, allowances and benefits
﻿",https://apps.who.int/iris/handle/10665/88647,/iris/bitstream/handle/10665/88647/WHA10.48_eng.pdf?sequence=1&isAllowed=y
WHA10.31,1957,"Renewal of the contract of the Director-General
﻿",https://apps.who.int/iris/handle/10665/88630,/iris/bitstream/handle/10665/88630/WHA10.31_eng.pdf?sequence=1&isAllowed=y
WHA10.35,1957,"Organizational study on regionalization by the Executive Board
﻿",https://apps.who.int/iris/handle/10665/88634,/iris/bitstream/handle/10665/88634/WHA10.35_eng.pdf?sequence=1&isAllowed=y
WHA10.26,1957,"Amendment of Annex VII to the Convention on Privileges and Immunities of the Specialized Agencies
﻿",https://apps.who.int/iris/handle/10665/88625,/iris/bitstream/handle/10665/88625/WHA10.26_eng.pdf?sequence=1&isAllowed=y
WHA10.30,1957,"Status of collection of annual contributions and of advances to the working capital fund
﻿",https://apps.who.int/iris/handle/10665/88629,/iris/bitstream/handle/10665/88629/WHA10.30_eng.pdf?sequence=1&isAllowed=y
WHA10.1,1957,"Establishment of the main committees
﻿",https://apps.who.int/iris/handle/10665/88599,/iris/bitstream/handle/10665/88599/WHA10.1_eng.pdf?sequence=3&isAllowed=y
WHA10.36,1957,"Future organizational studies by the Executive Board
﻿",https://apps.who.int/iris/handle/10665/88635,/iris/bitstream/handle/10665/88635/WHA10.36_eng.pdf?sequence=1&isAllowed=y
WHA10.8,1957,"Singapore fund
﻿",https://apps.who.int/iris/handle/10665/88607,/iris/bitstream/handle/10665/88607/WHA10.8_eng.pdf?sequence=1&isAllowed=y
WHA10.33,1957,"Procedure for technical discussions at future World Health Assemblies
﻿",https://apps.who.int/iris/handle/10665/88632,/iris/bitstream/handle/10665/88632/WHA10.33_eng.pdf?sequence=1&isAllowed=y
WHA10.52,1957,"Implementation of resolution WHA7.33
﻿",https://apps.who.int/iris/handle/10665/88651,/iris/bitstream/handle/10665/88651/WHA10.52_eng.pdf?sequence=1&isAllowed=y
WHA10.5,1957,"Election of members entitled to designate a person to serve on the Executive Board
﻿",https://apps.who.int/iris/handle/10665/88604,/iris/bitstream/handle/10665/88604/WHA10.5_eng.pdf?sequence=3&isAllowed=y
WHA10.53,1957,"Reports of the Executive Board on its eighteenth and nineteenth sessions
﻿",https://apps.who.int/iris/handle/10665/88652,/iris/bitstream/handle/10665/88652/WHA10.53_eng.pdf?sequence=4&isAllowed=y
WHA11.54,1958,"Smallpox eradication
﻿",https://apps.who.int/iris/handle/10665/88784,/iris/bitstream/handle/10665/88784/WHA11.54_eng.pdf?sequence=1&isAllowed=y
