number,date,title,url
WHA18.5,1965,"Additional regulations of 12 May 1965 amending the International Sanitary Regulations, in particilar with respect to disinsecting of ships and aircraft, and appendices 3 and 4 (‎forms of International Certificates of Vaccination or Revaccination against yellow fever and against smallpox)‎
﻿",https://apps.who.int/iris/handle/10665/89284
WHA18.14,1965,"Scale of assessment for and amount of the working capital fund
﻿",https://apps.who.int/iris/handle/10665/89293
WHA18.20,1965,"Annual report of the Director-General for 1964
﻿",https://apps.who.int/iris/handle/10665/89299
-,1965,"Eighteenth World Health Assembly, Geneva, 4-21 May 1965: part I: resolutions and decisions: annexes
﻿",https://apps.who.int/iris/handle/10665/85780
WHA18.12,1965,"Accommodation for the Regional Office for Africa
﻿",https://apps.who.int/iris/handle/10665/89291
WHA18.18,1965,"Election of members entitled to designate a person to serve on the Executive Board
﻿",https://apps.who.int/iris/handle/10665/89297
WHA18.22,1965,"Amendments to the rules of procedure of the World Health Assembly
﻿",https://apps.who.int/iris/handle/10665/89301
WHA18.19,1965,"Effective working budget and budget level for 1966
﻿",https://apps.who.int/iris/handle/10665/89298
WHA18.29,1965,"Inaugural ceremony for the new headquarters building
﻿",https://apps.who.int/iris/handle/10665/89308
WHA18.8,1965,"Financial report on the accounts of WHO for the year 1963 and report of the external auditor
﻿",https://apps.who.int/iris/handle/10665/89287
WHA18.24,1965,"Extension of the agreement with the United Nations Relief and Works Agency for Palestine Refugees in the Near East
﻿",https://apps.who.int/iris/handle/10665/89303
WHA18.11,1965,"Supplementary budget estimates for 1965
﻿",https://apps.who.int/iris/handle/10665/89290
WHA18.25,1965,"Selection of the country in which the nineteenth World Health Assembly will be held
﻿",https://apps.who.int/iris/handle/10665/89304
WHA18.3,1965,"Development of the malaria eradication programme
﻿",https://apps.who.int/iris/handle/10665/89282
WHA18.31,1965,"Voluntary fund for health promotion: world health foundations
﻿",https://apps.who.int/iris/handle/10665/89310
WHA18.15,1965,"Adjustment in the scales of assessment for 1964 and 1965: United Republic of Tanzania
﻿",https://apps.who.int/iris/handle/10665/89294
WHA18.30,1965,"Headquarters accommodation: voluntary contributions from governments
﻿",https://apps.who.int/iris/handle/10665/89309
WHA18.34,1965,"Programme and budget estimates for 1966: voluntary fund for health promotion
﻿",https://apps.who.int/iris/handle/10665/89313
WHA18.27,1965,"Appointment of representatives to the WHO Staff Pension Committee
﻿",https://apps.who.int/iris/handle/10665/89306
WHA18.4,1965,"Committee on International Quarantine: thirteenth report
﻿",https://apps.who.int/iris/handle/10665/89283
WHA18.44,1965,"Establishment of an Internation Agency for Research on Cancer
﻿",https://apps.who.int/iris/handle/10665/89323
WHA18.39,1965,"Proposal for the establishment of a revolving fund for teaching and laboratory equipment for medical education and training
﻿",https://apps.who.int/iris/handle/10665/89318
WHA18.38,1965,"Smallpox eradication programme
﻿",https://apps.who.int/iris/handle/10665/89317
WHA18.45,1965,"Decisions of the United Nations, specialized agencies and the International Atomic Energy Agency affecting WHO's activities: administrative, programme matters
﻿",https://apps.who.int/iris/handle/10665/89324
WHA18.43,1965,"Proposal for the establishment of a world health research centre
﻿",https://apps.who.int/iris/handle/10665/89322
WHA18.41,1965,"Reports of the Executive Board on its thirty-fourth and thirty-fifth sessions
﻿",https://apps.who.int/iris/handle/10665/89320
WHA18.36,1965,"Quality control of pharmaceutical preparations
﻿",https://apps.who.int/iris/handle/10665/89315
WHA18.28,1965,"Headquarters accommodation: financing
﻿",https://apps.who.int/iris/handle/10665/89307
WHA18.35,1965,"Appropriation resolution for the financial year 1966
﻿",https://apps.who.int/iris/handle/10665/89314
WHA18.17,1965,"Scale of assessment for 1966
﻿",https://apps.who.int/iris/handle/10665/89296
WHA18.21,1965,"Members in arrears in the payment of their contributions to an extent which may invoke article 7 of the Constitution
﻿",https://apps.who.int/iris/handle/10665/89300
WHA18.49,1965,"Programme activities in the health aspects of world population which might be developed by WHO
﻿",https://apps.who.int/iris/handle/10665/89329
WHA18.47,1965,"Control measures for certain dependency-producting drugs
﻿",https://apps.who.int/iris/handle/10665/89326
WHA18.37,1965,"Organizational study of the Executive Board: methods of planning and execution of projects
﻿",https://apps.who.int/iris/handle/10665/89316
WHA18.46,1965,"Single Convention on Narcotic Drugs, 1961
﻿",https://apps.who.int/iris/handle/10665/89325
WHA18.48,1965,"Amendments to article 7 of the Constitution
﻿",https://apps.who.int/iris/handle/10665/89327
WHA18.40,1965,"Report on operative paragraph 2 of resolutions WHA17.50
﻿",https://apps.who.int/iris/handle/10665/89319
WHA18.42,1965,"Adverse drug reaction monitoring system
﻿",https://apps.who.int/iris/handle/10665/89321
WHA19.4,1966,"Salary of the Director-General
﻿",https://apps.who.int/iris/handle/10665/89341
WHA19.8,1966,"Supplementary budget estimates for 1966
﻿",https://apps.who.int/iris/handle/10665/89346
WHA19.6,1966,"Status of collection of annual contributions and of advances to the working capital fund
﻿",https://apps.who.int/iris/handle/10665/89344
WHA19.13,1966,"Malaria eradication programme
﻿",https://apps.who.int/iris/handle/10665/89352
WHA19.11,1966,"Scale of assessment for 1967
﻿",https://apps.who.int/iris/handle/10665/89350
WHA19.23,1966,"Reports of the Executive Board on its thirty-sixth and thirty-seventh sessions
﻿",https://apps.who.int/iris/handle/10665/89362
WHA19.7,1966,"Establishment of a revolving fund for teaching and laboratory equipment for medical education and training
﻿",https://apps.who.int/iris/handle/10665/89345
WHA19.22,1966,"Annual report of the Director-General for 1965
﻿",https://apps.who.int/iris/handle/10665/89361
WHA19.19,1966,"Appointment of the external auditor
﻿",https://apps.who.int/iris/handle/10665/89358
WHA19.25,1966,"Extension of the agreement with the United Nations Relief and Works Agency for Palestine Refugees in the Near East
﻿",https://apps.who.int/iris/handle/10665/89365
WHA19.24,1966,"International Agency for Research on Cancer: report concerning host agreement between the government of France and WHO
﻿",https://apps.who.int/iris/handle/10665/89364
WHA19.26,1966,"Annual report of the United Nations Joint Staff Pension Board for 1964
﻿",https://apps.who.int/iris/handle/10665/89366
WHA19.1,1966,"Inauguration of the Headquarters building
﻿",https://apps.who.int/iris/handle/10665/89336
WHA19.18,1966,"Expression of appreciation to retiring external auditor
﻿",https://apps.who.int/iris/handle/10665/89357
WHA19.14,1966,"Election of members entitled to designate a person to serve on the Executive Board
﻿",https://apps.who.int/iris/handle/10665/89353
WHA19.15,1966,"Effective working budget and budget level for 1967
﻿",https://apps.who.int/iris/handle/10665/89354
WHA19.3,1966,"Salaries of staff in ungraded posts
﻿",https://apps.who.int/iris/handle/10665/89339
WHA19.5,1966,"Financial report on the accounts of WHO for the year 1965, report of the external auditor, and comments thereon of the Executive Board
﻿",https://apps.who.int/iris/handle/10665/89342
WHA19.12,1966,"Travel standards
﻿",https://apps.who.int/iris/handle/10665/89351
WHA19.2,1966,"Award of the Léon Bernard Foundation medal and prize
﻿",https://apps.who.int/iris/handle/10665/89338
WHA19.16,1966,"Smallpox eradication programme
﻿",https://apps.who.int/iris/handle/10665/89355
WHA19.28,1966,"Selection of the country in which the twentieth World Health Assembly will be held
﻿",https://apps.who.int/iris/handle/10665/89370
WHA19.33,1966,"Headquarters accommodation: voluntary contributions from governments
﻿",https://apps.who.int/iris/handle/10665/89376
WHA19.38,1966,"Research in cardiovascular diseases
﻿",https://apps.who.int/iris/handle/10665/89382
WHA19.40,1966,"Programme and budget estimates for 1967: voluntary fund for health promotion
﻿",https://apps.who.int/iris/handle/10665/89385
WHA19.20,1966,"Establishment and operation of world health foundations
﻿",https://apps.who.int/iris/handle/10665/89359
WHA19.36,1966,"Prevention of traffic accidents
﻿",https://apps.who.int/iris/handle/10665/89380
WHA19.21,1966,"Establishment of a Dr A.T. Shousha Foundation
﻿",https://apps.who.int/iris/handle/10665/89360
WHA19.31,1966,"Resolution AFR/RC15/R2 adopted by the Regional Committee for Africa at its fifteenth session on 9 September 1965
﻿",https://apps.who.int/iris/handle/10665/89374
WHA19.35,1966,"International monitoring of adverse reactions to drugs
﻿",https://apps.who.int/iris/handle/10665/89379
WHA19.37,1966,"Rehabilitation
﻿",https://apps.who.int/iris/handle/10665/89381
WHA19.32,1966,"Headquarters accommodation: report on financing
﻿",https://apps.who.int/iris/handle/10665/89375
WHA19.34,1966,"Extension of WHO activities in research
﻿",https://apps.who.int/iris/handle/10665/89377
WHA19.39,1966,"Effects of atomic radiation
﻿",https://apps.who.int/iris/handle/10665/89384
WHA19.9,1966,"Place of meeting of the twenty-second World Health Assembly
﻿",https://apps.who.int/iris/handle/10665/89347
WHA19.10,1966,"Assessment of new members: 1965 and 1966
﻿",https://apps.who.int/iris/handle/10665/89349
WHA19.30,1966,"Decisions of the United Nations, the specialized agencies and the International Atomic Energy Agency affecting WHO's activities: administrative, budgetary and financial matters
﻿",https://apps.who.int/iris/handle/10665/89373
WHA19.17,1966,"Advances from the working capital fund for provision of emergency supplies to member states
﻿",https://apps.who.int/iris/handle/10665/89356
WHA19.27,1966,"Appointment of representatives to the WHO Staff Pension Committee
﻿",https://apps.who.int/iris/handle/10665/89367
WHA19.54,1966,"Decisions of the United Nations, the specialized agencies and the International Atomic Energy Agency affecting WHO's activities: programme matters
﻿",https://apps.who.int/iris/handle/10665/89401
WHA19.44,1966,"Eighth revision of the International Classification of Diseases
﻿",https://apps.who.int/iris/handle/10665/89390
WHA19.52,1966,"Third report on the world health situation
﻿",https://apps.who.int/iris/handle/10665/89399
WHA19.47,1966,"Quality control of pharmaceutical preparations
﻿",https://apps.who.int/iris/handle/10665/89393
WHA19.49,1966,"International Agency for Research on Cancer
﻿",https://apps.who.int/iris/handle/10665/89395
WHA19.45,1966,"Revision of WHO nomenclature regulations
﻿",https://apps.who.int/iris/handle/10665/89391
WHA19.41,1966,"Appropriation resolution for the financial year 1967
﻿",https://apps.who.int/iris/handle/10665/89386
WHA19.53,1966,"Study of the criteria for assessing the equivalence of medical degrees in different countries
﻿",https://apps.who.int/iris/handle/10665/89400
WHA19.43,1966,"Programme activities in the health aspects of world population which might be developed by WHO
﻿",https://apps.who.int/iris/handle/10665/89388
WHA19.51,1966,"Reports of expert committees
﻿",https://apps.who.int/iris/handle/10665/89398
WHA19.48,1966,"Study of the nature and extent of health problems of seafarers and of the health services available to them
﻿",https://apps.who.int/iris/handle/10665/89394
WHA19.46,1966,"Single Convention on Narcotic Drugs, 1961
﻿",https://apps.who.int/iris/handle/10665/89392
WHA19.50,1966,"Community water supply programme
﻿",https://apps.who.int/iris/handle/10665/89397
WHA19.29,1966,"Members in arrears in the payment of their contributions to an extent which may invoke article 7 of the Constitution
﻿",https://apps.who.int/iris/handle/10665/89372
WHA19.42,1966,"Form of presentation of the programme and budget estimates
﻿",https://apps.who.int/iris/handle/10665/89387
-,1966,"Nineteenth World Health Assembly, Geneva, 3-20 May 1966: part I: resolutions and decisions: annexes
﻿",https://apps.who.int/iris/handle/10665/85788
WHA20.48,1967,"Organizational study on co-ordination at the national level in relation to the technical co-operation field programme of the Organization
﻿",https://apps.who.int/iris/handle/10665/89518
WHA20.46,1967,"Study of the criteria for assessing the equivalence of medical degrees in different countries
﻿",https://apps.who.int/iris/handle/10665/89516
WHA20.18,1967,"WHO Nomenclature Regulations 1967
﻿",https://apps.who.int/iris/handle/10665/89478
WHA20.50,1967,"Policy governing assistance to the developing countries
﻿",https://apps.who.int/iris/handle/10665/89521
WHA20.1,1967,"Amendments to the rules of procedure of the World Health Assembly
﻿",https://apps.who.int/iris/handle/10665/89402
WHA20.52,1967,"Decisions of the United Nations, the specialized agencies and IAEA affecting WHO's activities: programme matters
﻿",https://apps.who.int/iris/handle/10665/89524
WHA20.20,1967,"Scale of assessment for 1968
﻿",https://apps.who.int/iris/handle/10665/89482
WHA20.47,1967,"Epidemiological situation in Viet-Nam
﻿",https://apps.who.int/iris/handle/10665/89517
WHA20.22,1967,"Decisions of the United Nations, the specialized agencies and IAEA affecting WHO's activities: administrative, budgetary and financial matters
﻿",https://apps.who.int/iris/handle/10665/89484
